IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IC_GROUP0;IC_GROUP1;IC_GROUP2
182038;Видео-обзор универсального стриппера WEICON 16 QUADRO;182038;Y;13.12.2018 14:13:00;;/upload/iblock/23f/23f325f2907c78bf9c4e24146149589a.jpg;<p>Практический тест от российского электрика</p>;html;/upload/iblock/e27/e27ae558a5743a690ee26772f6edb174.jpg;"<p>WEICON № 16 – это инструмент, рассчитанный на работу с многожильными кабелями в мягкой ПВХ-оболочке (например, типа NYM), часто используемыми при проводке сетей электропитания. Он очень прост и понятен, удобно ложится в руку. Корпус WEICON № 16 Quadro выполнен из ударопрочного полиамидного пластика, армированного стекловолокном.</p>
<p>Инструмент объединяет в себе сразу 4 разные функции:</p>
<ul>
<li><strong>Снятие ПВХ-изоляции</strong> проводов и жил от 0,5 до 6 кв.мм</li>
<li><strong>Продольное надрезание</strong> ПВХ-оболочки кабелей диаметром 8-13 мм</li>
<li><strong>Поперечное надрезание</strong> ПВХ-оболочки кабелей диаметром 8-13 мм</li>
<li><strong>Резка мягких материалов</strong> (например, пластиковых хомутов)</li>
</ul>
<p>Убедитесь, насколько универсален и удобен стриппер WEICON № 16 Quadro в видео-обзоре от российского электрика:</p>
<p><iframe src=""https://www.youtube.com/embed/V4Km5thUKdA"" frameborder=""0"" width=""960"" height=""540""></iframe></p>
<p>Ознакомится с характеристиками нового универсального стриппера и узнать его артикул для заказа вы можете по <a href=""/products/1722-universalnyj-stripper-weicon-16-quadro"" target=""_blank"">ССЫЛКЕ</a></p>";html;;500;новости, дилеры, 2018;;;
182039;Принтер BMP71 получил новое ПО для маркировки кабеля и провода;182039;Y;18.12.2018 14:15:00;;/upload/iblock/325/3252422a8c3d26dddc23608ca6631621.jpg;<p>Из очевидных улучшений вы получаете более понятный и дружелюбный интерфейс</p>;html;/upload/iblock/469/4691d3b8f89b4530b04a5cf9276b8ca1.jpg;"<p>Самый функциональный и продвинутый <a href=""/products/613-printer-bmp71"" target=""_blank"">портативный принтер BRADY BMP71</a> переходит на новое программное обеспечение: <a href=""/products/1689-brady-workstation"" target=""_blank"">Workstation</a>. Компания BRADY полностью прекратила поддержку устройств с LabelMark или MarkWare – обновления для этих программ выпускаться больше не будут, как и принтеры этикеток с этими ПО в комплекте.</p>
<p>Новая версия BRADY BMP71 комплектуется комплектом приложений для Workstation «<strong>Идентификация оборудования и проводов</strong>» на CD. Комплект содержит все необходимые для маркировки кабеля и провода шаблоны для создания ваших собственных этикеток. Из очевидных улучшений вы получаете более понятный и дружелюбный интерфейс и поддержку производителя на годы вперед.</p>
<p>Обратите внимание, что изменился артикул для заказа принтера BRADY BMP71 с программным обеспечением: вместо brd710628 (с LabelMark) используйте артикул <strong>brd198644</strong> (с Workstation). Все новые артикулы смотрите в <a href=""/products/613-printer-bmp71"" target=""_blank"">карточке товара</a></p>";html;;500;новости, дилеры, 2018;;;
182040;Бестселлер BRADY в России идет на рекорд: почти 15 000 проданных BMP21-Plus!;182040;Y;20.12.2018 14:18:00;;/upload/iblock/779/77987b181ff93fc5a3a504d27159a856.jpg;<p>Разумеется, просто так мы вам его не продадим</p>;html;/upload/iblock/bc1/bc1c9da47a147adc17745b8f0a455c8e.jpg;"<p>Самый продаваемый принтер этикеток BRADY в России: <a href=""/products/1539-brady-bmp21-plus"" target=""_blank"">портативная модель BMP21-Plus</a>. Это самый простой принтер, но его функционала достаточно для закрытия многих маркировочных задач в промышленности. Его конек – маркировка кабеля и провода и общая маркировка. А еще он может печатать небольшие значки, штрих-коды и QR-коды. Именно сочетание отличного функционала и небольшая стоимость предопределили судьбу бестселлера.</p>
<p>Кстати, о продажах – что там с цифрами, ЮМП? мы с гордостью сообщаем, что количество проданных BMP21-Plus приблизилось к <strong>15 000 единиц</strong>! И уже в ближайшее время мы ожидаем продажу того самого, 15-тысячного принтера. Если вы хотели приобрести на свое предприятие этого маленького помощника – сейчас самое время, возможно именно вам достанется юбилейный принтер!</p>
<p>Разумеется, просто так мы вам его не продадим. Мы приготовили сюрприз в честь продажи и обязательно его вручим счастливому покупателю!</p>
<p>Более того, вы можете несколькими способами получить BMP21-Plus бесплатно! Все акции с его участием смотрите <a href=""/dealer/news/1272-uchastvujte-v-konkurse-na-luchshee-video-s-bmp21-plus"" target=""_blank"">ЗДЕСЬ</a></p>";html;;500;новости, дилеры, 2018;;;
182041;Два новых стриппера WEICON-Tools;182041;Y;25.12.2018 14:20:00;;/upload/iblock/a49/a49a0ccfb0912143bad4d552937887cb.jpg;<p>Для двух типов кабелей: коаксиальных и «витая пара»</p>;html;/upload/iblock/b7e/b7e50909f1ce4e687fc6c453f52e0a8c.jpg;"<p>Компания-производитель WEICON представила два новых стриппера: WEICON № 1 F для коаксиальных кабелей и WEICON № 10 для кабелей типа «витая пара». Оба инструмента выполнены из традиционного для стрипперов компании полиамида с армированием стекловолокном. Формой корпуса № 10 напоминает стриппер для круглых кабелей № 13, но вы их не перепутаете: новичок выполнен в ярко красном цвете. Рассмотрим подробнее:</p>
<p><a href=""/products/1924-stripper-weicon-1-f-plus-dlya-razdelki-koaksialnogo-kabelya"" target=""_blank""><strong>WEICON № 1 F для коаксиальных кабелей</strong></a></p>
<p><iframe src=""https://www.youtube.com/embed/goDkh_JXxvg"" frameborder=""0"" width=""960"" height=""540""></iframe></p>
<ul>
<li>Одновременное снятие оболочки коаксиального кабеля на глубину 10 мм и изоляции центральной жилы на глубину 6 мм – для большинства F-коннекторов (10/6 мм)</li>
<li>Встроенные лезвия не требуют регулировки глубины реза</li>
<li>Захватывающий зажим позволяет завинчивать F-коннекторы на кабеле</li>
<li>Монтаж или демонтаж F-коннекторов выполняется встроенным шестигранником с размером 11 мм (SW 11)</li>
<li>Можно устанавливать дополнительно приобретаемые ножевые вставки жёлтого цвета (арт. wcn52100009) для снятия оболочки и изоляции жилы на другую глубину: 13/6,5 мм</li>
</ul>
<p> </p>
<p><a href=""/products/1923-stripper-weicon-10-dlya-kabelej-vitaya-para"" target=""_blank""><strong>WEICON № 10 для кабелей типа «витая пара»</strong></a></p>
<p><iframe src=""https://www.youtube.com/embed/Fdul8teu55Y"" frameborder=""0"" width=""960"" height=""540""></iframe></p>
<ul>
<li>Подходит для кабелей Cat5, Cat6, Cat7 Ø 4,5-10 мм)</li>
<li>Встроенный регулируемый ограничитель длины снимаемой оболочки в диапазоне 30-100 мм</li>
<li>Эргономичная форма корпуса предотвращает скольжение в руке и обеспечивает безопасность применения</li>
</ul>
<p>Оба стриппера доступны для заказа в ЮМП через он-лайн консультант (кружок в правом нижнем углу) или любым удобным способом из раздела <a href=""/contacts"" target=""_blank"">КОНТАКТЫ</a></p>";html;;500;новости, дилеры, 2018;;;
182042;Умеем работать – умеем и отдыхать!;182042;Y;25.12.2018 14:22:00;;/upload/iblock/e92/e924d07ff489e64859efdc66ff3d195d.jpg;<p>Нескучная история о том, как сотрудники ЮМП проводят свободное время </p>;html;/upload/iblock/e5d/e5d38cc8aedc940adaa38d1befbf4f58.jpg;"<p>В любой компании есть официальная история успеха, основанная на росте экономических показателей и подкрепленная данными всевозможной аналитики. <br />А есть история внутренняя, закулисная, личная – о людях, которые внесли свой вклад в развитие компании и рост.</p>
<p>В 2018 году ЮНИТ МАРК ПРО исполнилось 20 лет. <br />В этот юбилейный год мы много говорили о <a href=""/dealer/news/1188-vasha-zadacha-nashe-reshenie"" target=""_blank"">продукции</a>, популярных и уникальных <a href=""/dealer/news/1202-vklad-yump-v-raznye-otrasli-promyshlennosti"" target=""_blank"">отраслевых решениях</a>, <a href=""/dealer/news/1238-razvitie-partnerskoj-seti-yump"" target=""_blank"">наших партнерах</a>, <a href=""/dealer/news/1282-istoriya-nazvaniya-i-logotipa-kompanii-yump"" target=""_blank"">истории бренда ЮМП</a>. Предлагаю теперь поговорить о людях. Ведь именно сотрудники компании творят ее историю, ежедневно делясь знаниями и прилагая усилия для достижения поставленных целей!</p>
<p>В ЮМП традиционно большое внимание уделяется поддержанию корпоративного духа. Ежегодно проходят разнообразные тематические мероприятия: мы поздравляем друг друга, вместе отмечаем государственные праздники, ходим на экскурсии и занимаемся спортом.</p>
<p>Самый главный ожидаемый праздник сейчас, конечно, Новый год.<br />Нет никакой разницы, собраться на посиделки в офисе в конце последнего рабочего дня или в уютном лофте с фуршетом, конкурсами и награждением особо отличившихся за год сотрудников. Последние несколько лет в московском офисе традицией стало дарить подарки в стиле Тайного Санты. В качестве корпоративных подарков в этом году выступила свинка «Харитон» и белоснежные флисовые пледы.</p>
<p><a class=""imgbox"" href=""/images/news/Korporativ/2.jpg""><img src=""/images/news/Korporativ/2.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" />  </a><a class=""imgbox"" href=""/images/news/Korporativ/5.jpg""><img src=""/images/news/Korporativ/5.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a><a class=""imgbox"" href=""/images/news/Korporativ/2.jpg"">  </a><a class=""imgbox"" href=""/images/news/Korporativ/3.JPG""><img src=""/images/news/Korporativ/3.JPG"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></p>
<p>Еще два популярных праздника <span>–</span> 23 февраля и 8 марта. Здесь мы даем волю фантазии, выдумываем приятные мелочи: накрываем стол, покупаем фрукты, тепло и весело общаемся.</p>
<p><a class=""imgbox"" href=""/images/news/Korporativ/1.jpg""><img src=""/images/news/Korporativ/1.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></p>
<p>Отдельно стоит сказать о спортивных мероприятиях и тимбилдинге. Мы в ЮМП любим спорт. Любой. Часто. Иногда почти профессионально. Картинг, полоса препятствий на квадроциклах, настольный теннис, керлинг, коньки, боулинг, сплав по реке на надувных лодках… Чего только не было за 20 лет!</p>
<p> <a class=""imgbox"" href=""/images/news/Korporativ/4.jpg""><img src=""/images/news/Korporativ/4.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a>  <a class=""imgbox"" href=""/images/news/Korporativ/11.jpg""><img src=""/images/news/Korporativ/11.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></p>
<p><a class=""imgbox"" href=""/images/news/Korporativ/9.jpg""><img src=""/images/news/Korporativ/9.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a>  <a class=""imgbox"" href=""/images/news/Korporativ/10.jpg""><img src=""/images/news/Korporativ/10.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></p>
<p>При этом каждый из нас хорош не только в командной игре, но и в индивидуальных соревнованиях! На фотографиях для корпоративного фотоконкурса «Быть спортивным – это стильно» отлично видно, насколько подтянутые и экстремальные люди работают в ЮМП:</p>
<p><a class=""imgbox"" href=""/images/news/Korporativ/7.jpg""><img src=""/images/news/Korporativ/7.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a>   <a class=""imgbox"" href=""/images/news/Korporativ/6.jpg""><img src=""/images/news/Korporativ/6.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a>   <a class=""imgbox"" href=""/images/news/Korporativ/8.jpg""><img src=""/images/news/Korporativ/8.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></p>
<p>Не забудем и про самый личный праздник – день рождения <span>–</span> в компании принято отмечать теплыми поздравлениями коллег.<br />Вот и мы от лица всего коллектива хотим пожелать ЮМП в этот юбилейный год процветания и долголетия, больших успехов и неуклонного роста. <br />Будем делиться важными событиями своей жизни, проводить время на корпоративных мероприятиях, расти и развиваться вместе! Тем более, позитивный опыт у нас уже имеется...</p>
<p>Хотите узнать о ЮМП еще больше?<br />Прочитайте статьи:<br /><a href=""/dealer/news/1165-intervyu-s-vladeltsami-kompanii-yunit-mark-pro"" target=""_blank"">Интервью с владельцами компании ЮНИТ МАРК ПРО</a> <br /><a href=""/dealer/news/1297-samye-interesnye-i-neobychnye-rabochie-budni-yump"" target=""_blank"">Самые интересные и необычные рабочие будни ЮМП</a></p>";html;;500;новости, дилеры, 2018;;;
182043;Коллектив ЮМП поздравляет Дилеров и Партнеров с наступающими праздниками!;182043;Y;27.12.2018 14:25:00;;/upload/iblock/70b/70b94f59826f969bfff92f09fe6c3c7f.jpg;;html;/upload/iblock/4fb/4fb07b3fe9a1751f9b50286000c15b1d.jpg;"<p>
 <img src=""http://dev.umpgroup.ru/images/banners/2018/card-happy-new-year-2019.jpg"" p="""">
</p>";html;;500;новости, дилеры, 2018;;;
182044;Меняем ЭСРЗ на ЭСРЗ-1С с 2019 года;182044;Y;27.12.2018 14:31:00;;/upload/iblock/c1a/c1afc831996b205f30d6147dd1d2b9ac.png;<p>С 2019 года ЮМП меняет систему управления компанией и переходит на 1С</p>;html;/upload/iblock/53d/53d701fe5324813046bec6785c10de2b.png;"<p>С 2019 года ЮМП меняет систему управления компанией и переходит на 1С. <a href=""/dealer/esrz"" target=""_blank"">Модуль для автоматического размещения заказов на сайте</a> тоже измениться на ЭСРЗ-1С.</p>
<p>Система 1С многим из вас знакома, функционал модуля типа «ЭСРЗ» предусматривает все этапы для просмотра и печати ваших прошлых заказов, формирования новых.</p>
<p><strong>До конца 2018 года работаем в текущей версии.</strong></p>
<p>Надеемся, что переход на ЭСРЗ-1С не вызовет у вас больших затруднений. Инструкции по работе с ЭСРЗ-1С вы можете скачать ниже.</p>
<p>При возникновении сложностей со входом, напоминанием или восстановления доступа обращайтесь к вашему менеджеру.</p>
<p>Инструкция по работу с модулем (<a href=""/images/files/%D0%AD%D0%A1%D0%A0%D0%97-1%D0%A1_%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F.pdf"" target=""_blank"">скачать</a>).</p>";html;;500;новости, дилеры, 2018;;;
182045;Цветные и прозрачные блокираторы BRADY;182045;Y;28.12.2018 14:34:00;;/upload/iblock/cbc/cbc9d92ecc37bdfc995660ea29e60858.jpg;<p>Если требуется разделить блокираторы по цехам, персоналу, опасности энергии или положению запорной арматуры</p>;html;/upload/iblock/47c/47c579d4060adf5b2b45987ca0f89306.jpg;"<p>Компания BRADY предлагает большой ассортимент цветных блокираторов. Такие решения очень важны для визуализации ремонтного процесса на предприятии, причем в разных ситуациях требуется разный цвет. В основном <a href=""/loto"" target=""_blank"">система LOTO</a> предлагает блокираторы яркого красного цвета, их хорошо видно и такой цвет сигнализирует об опасности. Многие компании считают такую расцветку законодательным требованием к блокираторам – <strong>но это не так!</strong></p>
<p><strong>Блокиратор должен быть заметным, но не обязательно красным, а в ряде случаев он требуется другого цвета</strong>. Например, в цехах по разделке мяса красный не является цветом опасности, красные блокираторы плохо видны на оборудовании пожаротушения, есть ряд предприятий, типа «Пепсико», где красный цвет не соответствует корпоративной политике. Для таких случаев есть линейка жёлтых блокировочных решений.</p>
<table border=""0"" cellspacing=""10"" align=""center"">
<tbody>
<tr>
<td><img src=""/images/pictures/loto/122254.jpg"" /></td>
<td><img src=""/images/pictures/loto/45192.jpg"" /></td>
<td><img src=""/images/pictures/loto/45344.jpg"" /></td>
</tr>
<tr>
<td><img src=""/images/pictures/loto/65592.jpg"" /></td>
<td><img src=""/images/pictures/loto/PLO23.jpg"" /></td>
<td><img src=""/images/pictures/loto/T220.jpg"" /></td>
</tr>
</tbody>
</table>
<p>Если требуется разделить блокираторы по цехам, персоналу, опасности энергии или положению запорной арматуры «открыто»/«закрыто», можно применять другие цветовые решения.</p>
<table border=""0"" cellspacing=""10"" align=""center"">
<tbody>
<tr>
<td><img src=""/images/pictures/loto/122255.jpg"" /></td>
<td><img src=""/images/pictures/loto/45191.jpg"" /></td>
<td><img src=""/images/pictures/loto/BS07A-GN.jpg"" /></td>
</tr>
<tr>
<td><img src=""/images/pictures/loto/65587.jpg"" /></td>
<td><img src=""/images/pictures/loto/65597.jpg"" /></td>
<td><img src=""/images/pictures/loto/BS08A-BU.jpg"" /></td>
</tr>
</tbody>
</table>
<p>Существует ряд ситуаций, когда требуется точно определить, в каком положении заблокирован вентиль. Например, когда при ремонте насоса требуется открыть байпас по технологии (в том числе для снятия нагрузки с закрытого вентиля), то он блокируется в состоянии «открыто», а при ремонте трубы после байпаса – в состоянии «закрыто». На упаковочных производствах часто блокируется переключатель режима машины в «сервисном режиме» и в «режиме отключения управления», нередко блокируется кнопка, что одновременно и пусковая, и сигнализирующая. Для таких случаев применяются прозрачные блокирующие устройства.</p>
<p>Именно такие решения недавно появились в ассортименте BRADY. На данный момент они представлены двумя типами:</p>
<ul>
<li><strong>Прозрачные блокираторы вентилей и задвижек</strong></li>
<li><strong>Прозрачные блокираторы кнопок</strong></li>
</ul>
<p>Рассмотрим немного подробнее</p>
<p><a href=""/products/1762-standartnyj-blokirator-ventilej-i-zadvizhek"" target=""_blank""><strong>СТАНДАРТНЫЙ БЛОКИРАТОР ВЕНТИЛЕЙ И ЗАДВИЖЕК ПРОЗРАЧНЫЙ</strong></a></p>
<table border=""0"" cellspacing=""10"" align=""center"">
<tbody>
<tr>
<td><a class=""imgbox"" href=""/images/pictures/loto/145583.jpg""><img src=""/images/pictures/loto/145583.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></td>
<td><a class=""imgbox"" href=""/images/pictures/loto/145582_app1.jpg""><img src=""/images/pictures/loto/145582_app1.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></td>
<td><a class=""imgbox"" href=""/images/pictures/loto/145582_app6.jpg""><img src=""/images/pictures/loto/145582_app6.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></td>
</tr>
</tbody>
</table>
<ul>
<li>изготовлен из прочного поликарбоната</li>
<li>обладает высокой ударопрочностью и устойчивостью к химическому воздействию</li>
<li>используется для блокировки вентилей и задвижек различных размеров, в т.ч. задвижек с выдвижным штоком</li>
<li>рабочий диапазон температур от -40°С до +115°С</li>
<li>поставляется с наклейками DANGER (ОПАСНО!) на английском, испанском и французском языках</li>
</ul>
<p> </p>
<p><a href=""/products/safety/loto/locks/buttons"" target=""_blank""><strong>ПРОЗРАЧНЫЙ БЛОКИРАТОР КНОПКИ</strong></a></p>
<table border=""0"" cellspacing=""10"" align=""center"">
<tbody>
<tr>
<td><a class=""imgbox"" href=""/images/pictures/loto/139796.jpg""><img src=""/images/pictures/loto/139796.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></td>
<td><a class=""imgbox"" href=""/images/pictures/loto/139796_app2.jpg""><img src=""/images/pictures/loto/139796_app2.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></td>
<td><a class=""imgbox"" href=""/images/pictures/loto/139796_app1.jpg""><img src=""/images/pictures/loto/139796_app1.jpg"" title=""УВЕЛИЧИТЬ"" width=""300"" /></a></td>
</tr>
</tbody>
</table>
<ul>
<li>изготовлен из прочного поликарбоната</li>
<li>блокирует управляющее напряжение</li>
<li>быстрая и удобная блокировка</li>
<li>единоразовая установка основания блокиратора</li>
<li>цветные кольца для индикации кнопок: аварийной, пусковой, квитирования и т.д.</li>
</ul>
<p><a href=""/products/safety/loto"" target=""_blank"">Больше блокировочных устройств BRADY LOTO ЗДЕСЬ</a></p>";html;;500;новости, дилеры, 2018;;;
182046;Компактные поддоны BRADY для сбора проливов;182046;Y;31.12.2018 14:36:00;;/upload/iblock/312/312270ad6972b7d77649ddbf13fd11b1.jpg;<p>Теперь мы можем предложить вам новые компактные поддоны на 20 и 30 литров!</p>;html;/upload/iblock/d02/d02897d52ee585ef79a3b82dc75ee9de.jpg;"<p>Решение задачи локализации аварийных проливов включает в себя множество аспектов: где и как установить поддоны для сбора жидкостей, каким образом загружать и разгружать бочки и какой поддон выбрать? Первые два вопроса каждое предприятие решает самостоятельно, а ответ на третий пункт уже готов у компании BRADY: <a href=""/products/safety/sorbents/lokalizatsiya-avarijnykh-prolivov"" target=""_blank"">большой ассортимент пластиковых поддонов на сайте ЮМП к вашим услугам - выбирайте!</a> Все поддоны сделаны из химически устойчивых материалов и подходят для хранения опасных жидкостей.</p>
<p>Единственное ограничение – минимальный размер поддона. BRADY до недавнего времени выпускала только крупные модели под большие бочки. Такие варианты невозможно было использовать в условиях ограниченного пространства или для хранения небольших емкостей – нецелесообразно. Теперь мы можем предложить вам <a href=""/products/1927-plastikovyj-kompaktnyj-poddon"" target=""_blank"">новые компактные поддоны на 20 и 30 литров!</a></p>
<p><img src=""/images/1539.jpg"" alt="""" /></p>
<p>Оба варианта изготовлены из УФ-стойкого некоррозийного полиэтилена, основа черного цвета. Платформа для установки емкостей может быть трех цветов на выбор: черного, желтого или зеленого. В платформе есть специальные отверстия для рук, визуального контроля содержимого поддона и установки насоса. Материал новых поддонов очень легко очищается от загрязнений и химикатов, а сами поддоны штабелируются для компактного хранения. Все варианты поддонов выдерживают максимальную нагрузку на платформу до 50 кг.</p>
<p>Подробные характеристики новинок и другие пластиковые поддоны BRADY смотрите на нашем сайте в разделе <a href=""/products/safety/sorbents/lokalizatsiya-avarijnykh-prolivov"" target=""_blank"">Локализация аварийных проливов</a>. Наши менеджеры всегда на связи и готовы проконсультировать вас для точного решения именно вашей производственной задачи.</p>";html;;500;новости, дилеры, 2018;;;
238001;Напольная маркировка краской. Система Easyline Edge;238001;Y;;;;"<p>
	 Аэрозольные краски: высыхают в течение 10 минут и отлично заполняют любые неровности, трещины и даже ямки
</p>";html;;"<p style=""text-align: justify;"">
	 Совсем недавно мы поделились с вами информацией о плюсах и минусах двух основных методов напольной маркировки: лентами и краской (<a href=""about/news/1474-pravilnaya-napolnaya-markirovka-kriterii-vybora-mezhdu-kraskoj-i-lentoj"" target=""_blank"">ПОДРОБНЕЕ</a>). Если вы выбрали для себя краску, воспользуйтесь максимально удобным и практичным вариантом: системой Easyline Edge. Это специальная краска для напольной маркировки в баллонах и аппликатор-направляющая с колесами для окрашивания. Аэрозольные эпоксидные краски Easyline Edge очень быстро наносятся. Высыхают в течение <strong>10 минут</strong> и отлично заполняют любые неровности, трещины и даже ямки.
</p>
<ul>
	<li>Идеально подходит для разметки (маркировки) заводских цехов, магазинов и складов, автостоянок, детских площадок и других горизонтальных поверхностей с твердым покрытием</li>
	<li>Запатентованная технология – питание от аккумуляторной батареи системы воздушного распыления позволяет легко создавать четкие и аккуратные линии</li>
	<li>Регулируемые задние колеса аппликатора позволяют наносить линии разметки вблизи стен и стеллажей</li>
	<li>Один аппликатор может наносить линии разметки шириной 50 мм, 75 мм, 100 мм, используя при этом 1 аэрозоль</li>
	<li>Аппликатор Easyline Edge быстро собирается в рабочее положение и прост в использовании – не требуется специального оборудования или знаний для сборки и эксплуатации</li>
	<li>В комплект поставки входит прочный футляр для хранения, аккумулятор (1 х АА), 1 запасная пара маскировочных пластин и инструкция</li>
</ul>
<table style=""margin-left: auto; margin-right: auto;"" cellspacing=""10"" align=""center"">
<tbody>
<tr>
	<td>
 <a class=""imgbox"" href=""images/products/safety/EASYLINE%20EDGE_01.jpg""><img width=""300"" src=""images/products/safety/EASYLINE%20EDGE_01.jpg"" title=""УВЕЛИЧИТЬ""></a>
	</td>
	<td>
 <a class=""imgbox"" href=""images/products/safety/EASYLINE%20EDGE_02.jpg""><img width=""300"" src=""images/products/safety/EASYLINE%20EDGE_02.jpg"" title=""УВЕЛИЧИТЬ""></a>
	</td>
	<td>
 <a class=""imgbox"" href=""images/products/safety/EASYLINE%20EDGE_03.jpg""><img width=""300"" src=""images/products/safety/EASYLINE%20EDGE_03.jpg"" title=""УВЕЛИЧИТЬ""></a>
	</td>
</tr>
</tbody>
</table>
<p style=""text-align: justify;"">
	 Аэрозольная краска Easyline Edge обладает отличной укрывистостью и износостойкостью, представлена в 5 цветах палитры RAL. Уникальная система распыления дает возможность нанесения разметочного покрытия отличного качества на протяжении всего времени использования баллончика с краской. Сам процесс окрашивания значительно сокращает время и трудозатраты по сравнению с нанесением кисточкой. Для нанесения маркировки в труднодоступных местах система Easyline Edge предлагает использовать ручной аппликатор.Особенности применения на разных поверхностях:
</p>
<ul>
	<li><strong>Стальные поверхности</strong><br>
	 Перед нанесением разметки Easyline Edge поверхности должны быть тщательно очищены. По возможности необходимо зачистить поверхность, чтобы улучшить адгезию краски.</li>
	<li><strong>Бетон</strong><br>
	 Перед нанесением краски поверхности должны быть тщательно очищены. Новые или гладкие бетонные поверхности перед нанесением разметки Easyline Edge рекомендуется протравить раствором кислоты.</li>
	<li><strong>Асфальт</strong><br>
	 Асфальт должен быть очищен от пыли, грязи, жира и других загрязнений. При необходимости, перед нанесением разметки Easyline Edge, поверхность может быть очищена мойкой высокого давления, после чего асфальт должен полностью высохнуть.</li>
</ul>
<p>
	 Подробное описание применения и артикулы для заказа <a href=""products/1950-napolnaya-markirovka-kraskoj-easyline-edge"" target=""_blank"">ЗДЕСЬ</a>
</p>";html;;500;;;;
238002;Принтер этикеток BRADY S3000. Новая версия BBP30;238002;Y;;;;<p>Легкая и быстрая печать знаков для безопасности и эффективности на производстве</p>;html;;"<p style=""text-align: justify;"">
	BRADY обновила настольный принтер начального уровня BBP30 – ему на смену пришел <strong>S3000</strong>. Буковка S в названии указывает на основную принадлежность новинки – печать знаков и этикеток для организации эффективного и безопасного рабочего места. Разумеется, только одной темой возможности принтера не ограничиваются и его возможности закрывают практически любые потребности в маркировке современного промышленного производства. Единственное, что вас может ограничивать – максимальная ширина печати 108 мм.
</p>
<p style=""text-align: justify;"">
	Расходные материалы от рестайлинга не изменились и все также предлагают вам исключительную стойкость при использовании внутри (от 10 лет) и снаружи (8 – 10 лет) помещения. Принтер умеет печатать на напольной маркировке, в том числе на лентах серии ToughStripe. Принтер этикеток S3000 отлично подходит для маркировки в производственных цехах, складах, логистических и распределительных центрах.
</p>
<table style=""margin-left: auto; margin-right: auto;"" cellspacing=""10"" align=""center"">
<tbody>
<tr>
	<td>
		<a class=""imgbox"" href=""images/products/printers/S3000/S3000_lowres.jpg""><img width=""300"" src=""images/products/printers/S3000/S3000_lowres.jpg"" title=""УВЕЛИЧИТЬ""></a>
	</td>
	<td>
		<a class=""imgbox"" href=""images/products/printers/S3000/S3000_open_v03_lowres.jpg""><img width=""300"" src=""images/products/printers/S3000/S3000_open_v03_lowres.jpg"" title=""УВЕЛИЧИТЬ""></a>
	</td>
	<td>
		<a class=""imgbox"" href=""images/products/printers/S3000/S3000_label_collage_v02_lowres.jpg""><img width=""300"" src=""images/products/printers/S3000/S3000_label_collage_v02_lowres.jpg"" title=""УВЕЛИЧИТЬ""></a>
	</td>
</tr>
</tbody>
</table>
<p style=""text-align: justify;"">
	Благодаря системе автоопределения материалов принтер не требует калибровки и печатает сразу после установки расходников. Менеджеры ЮМП всегда помогут вам подобрать правильные материалы, подходящие для конкретных участков маркировки: напольная, этикетки 5S и бережливое производство, этикетки для обозначения колонн, арок, входов/выходов, дверей, лестниц, CLP-этикетки и для указания химикатов.
</p>
<p>
	Подробные технические характеристики и артикулы для заказа <a href=""products/1953-printer-etiketok-brady-s3000"" target=""_blank"">ЗДЕСЬ</a>
</p>";html;;500;;;;
